text,airline_sentiment
" that's the one. My original arrival time was 10:14am, after all said and done I may be there by 9:19pm central. Not impressed.",negative
 My flight 1389 from Las Vegas to DFW was Cancelled Flightled! I've been on hold forever and I still have not spoken to anyone! Pls Help,negative
" every time I try to call, it tells me to try again Late Flightr and just hangs up.",negative
 rebooked into a different airport. Throwing a wrench into plans 👀,negative
 crew did the best they could but it was out of their control. You only get one chance of a honeymoon &amp; you failed miserably,negative
" Thx, someone picked up after 45 minutes",negative
 overbooked business class from Mia to uvf - after being in the correct seat we were moved back to economy on our special day,negative
 no kidding! Gonna take some beating on the apron... And there are some good lookin' planes out there!,positive
 that's unacceptable,negative
 so what if I didn't have the funds to purchase another ticket? Your error would cause my family to miss the funeral,negative
 I have to miss a whole days worth of work tomorrow but I'm suree you guys don't care,negative
 this is a big company should be happy to do something for a customer when now it's costing more for delays oh and did I mention,negative
 I have a ticket that has been pending for 4 days. Is it normal to take that long?? I want to make sure there isn't a problem.,negative
 and just bad cs! I will be back on   at least when you stuck they look out for you and apologize for any trouble,negative
 for my delay and you know what I get a we don't credit anybody back a supervisor who cut me off when speaking,negative
 a free check bag a food comp a flying credit something to help out now that I'm an additional 200 dollars in the hole,negative
 yes I did but no response.,negative
 my bags were checked through to Cancelled Flightled flight 362. When will they arrive in MKE? Not much help from grnd staff. Havoc in DFW,negative
" I'd just like to know where my bag is, when I'll get it and why I don't have it already. No accountability from Cust Service.",negative
 I will never fly with you guys again! I am stuck in memphis another day. Called to be credit something anything,negative
 - don't be jealous.  I live in Sydney and my T-shirt and jeans don't suit the office for work. I need suits and a warm jacket.,neutral
  I booked tickets using miles and need to change the dates.  Have been trying to get to an advantage rep 4 two days,negative
 is the company from hell with NO consideration for customers that give it hundreds of millions of dollars per year SMH,negative
 No snow in St. Louis. Cold but no snow. Hub flights welcome.,neutral
 Took a flight yesterday fron TPA-DFW-AUS. Bag went to IAH. Today bag went to IAH-DFW and then back to IAH. Still no bag!,negative
 it is absolutely unacceptable.  I have been calling all day and am hung up on every time. I just need a 5 minute bit of help!,negative
" - Envoy Airlines is a disgrace to the AA family.  Nothing but delays and Cancelled Flightlations, week after week.",negative
" It's not about weather, it's logistics. Why should I hold for 90 minutes when you called me? Why not get more desk agents?",negative
 We've sent you more info via DM.  I truly hope you resolve this very quickly. media filmcrew cnn nbc,neutral
 I've never had anything bad to say until now. No love for faithful customers.,negative
 Also Agent not aware clearly of http://t.co/FWKJ49B1LE,negative
 Additional fare cost $19.. Tix change price 195 UK Pounds ($304). $19 not the issue the 195 UK Pounds IS ! badcustomerservice,negative
" I fly American because of family but severe weather excuse so I can't call to make change, why have a computer if u cant modify",negative
 amen!,neutral
" No Meelan did not afford a supervisor to be included in the conversation, pls check the rec of the call badcustomerservice",negative
" I had it until last night, but because ""severe weather"" I could make the needed changes and now fair goes up 150 each.",negative
 Thanks to AA for the upgrade today and getting me on a new flight after my first one was Cancelled Flightled!,positive
" has the worst flight change policy. No mercy, no sympathy, such a bummer when you can't go to funerals or see friends bc of it.",negative
 what's done is done. Not much you can do at this point. Trip is already over.,negative
 basically u right now http://t.co/IN24Bpb7dw,neutral
" epicfail on connections in Chicago today, extremely disappointed w/ unaccommodating customer service, rethinking loyalty 😐",neutral
 well I'm flying  instead - for free! Their credits actually work.,neutral
 just messaged you. Please have someone contact us immediately.,negative
 why can't  have the capability to spread salt on a runway?!,negative
" 3349, was supposed to be in little rock at 10am this morning.",negative
 boom. http://t.co/PzGc6Jch7n,neutral
" already spoke to that line, unwilling to help - really poor support hitawall",negative
 first ride on new 737-800 with new interior and in seat video. Nice improvement! Newplanesmell http://t.co/dJJjN9sLHT,positive
 No worries at all. Y’all have a good one!!,positive
" Yes, thanks I found those, didn't see the gray tab at first :)",neutral
 but seriously if my cats dead I'm going to be pissed/very thankful because it is evil and wants my soul,negative
" not only on both legs did I have damaged seat, u damaged an expensive case and not offered anything.Just an apology 6wks Late Flightr!",negative
  I've tried to be understanding and let you handle the situation but I guess I was wrong about that,negative
  over an hour on the phone the best you can tell me is it was sent maybe my bank misplaced it...,negative
" My chariot tonight. From this angle it looks like a 787, no? http://t.co/3ZZKQWWbJz",neutral
  day has come where I was suppose to get my money back from you but my bank hasn't received anything but after,negative
 no I will be calling corporate!,negative
 cannot understand how you are part of oneworld all other member treat their customers fairly tcf oldplanes damageluggage,negative
 probs the worst customer service ever. Replied to complaint I submitted 6 weeks ago bout damaged bag... Not even replacing it!,negative
 I Cancelled Flightled my ticket and is taking two months ++ to refund and still waiting!,negative
 New marketing song? https://t.co/F2LFULCbQ7 let us know what you think? http://t.co/NBZkhiZF3V,neutral
